Player,Age,Tm,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM,pid,Year,YR_INT
Jose Theodore,19,MTL,1,,0.0,0.0,0.0,1,2.0,1.0,0.5,6.69,0,-0.1,9,,,,,,0,0.0,0.0,0,theodjo01,1995-1996,1996
Jocelyn Thibault,21,MTL,40,,23.0,13.0,3.0,110,1258.0,1148.0,0.9129999999999999,2.83,3,8.4,2334,,,,86.0,17.79,0,0.0,0.0,2,thibajo01,1995-1996,1996
Jocelyn Thibault,21,COL,10,,3.0,4.0,2.0,28,222.0,194.0,0.8740000000000001,3.01,0,0.7,558,,,,,,0,0.0,0.0,0,thibajo01,1995-1996,1996
Andrei Trefilov,26,BUF,22,,8.0,8.0,1.0,64,660.0,596.0,0.903,3.51,0,3.8,1094,,,,95.0,3.04,0,0.0,0.0,4,trefian01,1995-1996,1996
John Vanbiesbrouck,32,FLA,57,,26.0,20.0,7.0,142,1473.0,1331.0,0.904,2.68,2,8.6,3178,,,,95.0,7.63,0,2.0,2.0,10,vanbijo01,1995-1996,1996
Mike Vernon,32,DET,32,,21.0,7.0,2.0,70,723.0,653.0,0.903,2.26,3,4.2,1855,,,,95.0,3.44,0,0.0,0.0,2,vernomi01,1995-1996,1996
Jimmy Waite,26,CHI,1,,0.0,0.0,0.0,0,8.0,8.0,1.0,0.0,0,0.1,31,,,,,,0,0.0,0.0,0,waiteji01,1995-1996,1996
Darcy Wakaluk,29,DAL,37,,9.0,16.0,5.0,106,975.0,869.0,0.8909999999999999,3.39,1,4.6,1875,,,,107.0,-6.96,0,0.0,0.0,6,wakalda01,1995-1996,1996
Derek Wilkinson,21,TBL,4,,0.0,3.0,0.0,15,105.0,90.0,0.857,4.5,0,0.2,200,,,,,,0,0.0,0.0,2,wilkide01,1995-1996,1996
Jordan Willis,20,DAL,1,,0.0,1.0,0.0,1,14.0,13.0,0.929,3.2,0,0.1,19,,,,,,0,0.0,0.0,0,willijo01,1995-1996,1996
Ken Wregget,31,PIT,37,,20.0,13.0,2.0,115,1205.0,1090.0,0.905,3.24,3,7.2,2132,,,,94.0,7.4,0,2.0,2.0,8,wreggke01,1995-1996,1996
Mike Bales,23,OTT,1,,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0.0,3,,,,,,0,0.0,0.0,0,balesmi01,1994-1995,1995
Tom Barrasso,29,PIT,2,,0.0,1.0,1.0,8,75.0,67.0,0.893,3.84,0,0.4,125,,,,,,0,0.0,0.0,0,barrato01,1994-1995,1995
Don Beaupre,33,OTT,38,,8.0,25.0,3.0,121,1167.0,1046.0,0.8959999999999999,3.36,1,6.0,2161,,,,104.0,-4.98,0,0.0,0.0,10,beaupdo01,1994-1995,1995
Ed Belfour,29,CHI,42,,22.0,15.0,3.0,93,990.0,897.0,0.9059999999999999,2.28,5,6.0,2450,,,,94.0,5.43,0,3.0,3.0,11,belfoed01,1994-1995,1995
Jean-Claude Bergeron,26,TBL,17,,3.0,9.0,1.0,49,374.0,325.0,0.8690000000000001,3.33,1,0.9,883,,,,132.0,-11.82,0,0.0,0.0,2,bergeje01,1994-1995,1995
Craig Billington,28,OTT,9,,0.0,6.0,2.0,32,240.0,208.0,0.867,4.06,0,0.6,472,,,,134.0,-8.14,0,0.0,0.0,2,billicr01,1994-1995,1995
Craig Billington,28,BOS,8,,5.0,1.0,0.0,19,140.0,121.0,0.8640000000000001,3.05,0,0.3,373,,,,,,0,0.0,0.0,2,billicr01,1994-1995,1995
Fred Brathwaite,22,EDM,14,,2.0,5.0,1.0,40,292.0,252.0,0.863,4.0,0,0.6,601,,,,138.0,-10.97,0,0.0,0.0,0,brathfr01,1994-1995,1995
Martin Brodeur,22,NJD,40,,19.0,11.0,6.0,89,908.0,819.0,0.902,2.44,3,5.2,2184,,,,99.0,1.27,0,2.0,2.0,2,brodema01,1994-1995,1995
Sean Burke,28,HAR,42,,17.0,19.0,4.0,108,1233.0,1125.0,0.912,2.68,0,8.2,2418,,,,88.0,14.58,0,1.0,1.0,8,burkese01,1994-1995,1995
Jim Carey,20,WSH,28,,18.0,6.0,3.0,57,654.0,597.0,0.9129999999999999,2.13,4,4.4,1604,,,,88.0,8.02,0,0.0,0.0,0,careyji01,1994-1995,1995
Jon Casey,32,STL,19,,7.0,5.0,4.0,40,400.0,360.0,0.9,2.75,0,2.2,872,,,,101.0,-0.23,0,0.0,0.0,0,caseyjo01,1994-1995,1995
Tim Cheveldae,26,WIN,30,,8.0,16.0,3.0,97,818.0,721.0,0.8809999999999999,3.7,0,3.0,1571,,,,119.0,-15.67,0,1.0,1.0,2,cheveti01,1994-1995,1995
Byron Dafoe,23,WSH,4,,1.0,1.0,1.0,11,80.0,69.0,0.863,3.53,0,0.2,187,,,,,,0,0.0,0.0,0,dafoeby01,1994-1995,1995
Philippe DeRouville,20,PIT,1,,1.0,0.0,0.0,3,27.0,24.0,0.889,3.0,0,0.1,60,,,,,,0,0.0,0.0,0,derouph01,1994-1995,1995
Manny Fernandez,20,DAL,1,,0.0,1.0,0.0,3,27.0,24.0,0.889,3.05,0,0.1,59,,,,,,0,0.0,0.0,0,fernama01,1994-1995,1995
Stephane Fiset,24,QUE,32,,17.0,10.0,3.0,87,968.0,881.0,0.91,2.78,2,6.3,1879,,,,90.0,9.24,0,3.0,3.0,2,fisetst01,1994-1995,1995
Mark Fitzpatrick,26,FLA,15,,6.0,7.0,2.0,36,361.0,325.0,0.9,2.64,2,2.0,819,,,,100.0,-0.11,0,0.0,0.0,0,fitzpma01,1994-1995,1995
Wade Flaherty,27,SJS,18,,5.0,6.0,1.0,44,455.0,411.0,0.903,3.1,1,2.6,852,,,,97.0,1.24,0,1.0,1.0,0,flahewa01,1994-1995,1995
Grant Fuhr,32,LAK,14,,1.0,7.0,3.0,47,379.0,332.0,0.8759999999999999,4.04,0,1.2,698,,,,125.0,-9.32,0,0.0,0.0,2,fuhrgr01,1994-1995,1995
Grant Fuhr,32,BUF,3,,1.0,2.0,0.0,12,85.0,73.0,0.8590000000000001,4.0,0,0.1,180,,,,,,0,0.0,0.0,0,fuhrgr01,1994-1995,1995
Joaquin Gage,21,EDM,2,,0.0,2.0,0.0,7,40.0,33.0,0.825,4.25,0,-0.1,99,,,,,,0,1.0,1.0,0,gagejo02,1994-1995,1995
Jeff Hackett,26,CHI,7,,1.0,3.0,2.0,13,150.0,137.0,0.9129999999999999,2.38,0,1.0,328,,,,,,0,0.0,0.0,0,hackeje01,1994-1995,1995
Dominik Hasek,30,BUF,41,,19.0,14.0,7.0,85,1221.0,1136.0,0.93,2.11,5,10.3,2416,,,,70.0,36.39,0,0.0,0.0,2,hasekdo01,1994-1995,1995
Glenn Healy,32,NYR,17,,8.0,6.0,1.0,35,377.0,342.0,0.907,2.36,1,2.3,888,,,,93.0,2.48,0,2.0,2.0,2,healygl01,1994-1995,1995
Guy Hebert,28,MDA,39,,12.0,20.0,4.0,109,1132.0,1023.0,0.904,3.13,2,6.6,2092,,,,97.0,3.54,0,0.0,0.0,2,hebergu01,1994-1995,1995
Ron Hextall,30,PHI,31,,17.0,9.0,4.0,88,801.0,713.0,0.89,2.9,1,3.6,1824,,,,111.0,-8.36,0,0.0,0.0,13,hextaro01,1994-1995,1995
Kelly Hrudey,34,LAK,35,,14.0,13.0,5.0,99,1099.0,1000.0,0.91,3.14,0,7.1,1894,,,,91.0,10.26,0,0.0,0.0,0,hrudeke01,1994-1995,1995
Arturs Irbe,27,SJS,38,,14.0,19.0,3.0,111,1056.0,945.0,0.895,3.26,4,5.3,2043,,,,106.0,-6.01,0,0.0,0.0,4,irbear01,1994-1995,1995
Pauli Jaks,23,LAK,1,,0.0,0.0,0.0,2,25.0,23.0,0.92,3.0,0,0.2,40,,,,,,0,0.0,0.0,0,jakspa01,1994-1995,1995
Curtis Joseph,27,STL,36,,20.0,10.0,1.0,89,904.0,815.0,0.902,2.79,1,5.1,1914,,,,99.0,0.88,0,1.0,1.0,0,josepcu01,1994-1995,1995
Nikolai Khabibulin,22,WIN,26,,8.0,9.0,4.0,76,723.0,647.0,0.895,3.41,0,3.6,1339,,,,106.0,-4.12,0,1.0,1.0,4,khabini01,1994-1995,1995
Trevor Kidd,22,CGY,43,,22.0,14.0,6.0,107,1170.0,1063.0,0.909,2.61,3,7.4,2463,,,,92.0,9.32,0,1.0,1.0,2,kiddtr01,1994-1995,1995
Olaf Kolzig,24,WSH,14,,2.0,8.0,2.0,30,305.0,275.0,0.902,2.49,0,1.7,724,,,,99.0,0.32,0,0.0,0.0,4,kolziol01,1994-1995,1995
Blaine Lacher,24,BOS,35,,19.0,11.0,2.0,79,805.0,726.0,0.902,2.41,4,4.6,1965,,,,99.0,1.03,0,1.0,1.0,4,lachebl01,1994-1995,1995
Darrin Madeley,26,OTT,5,,1.0,3.0,0.0,15,147.0,132.0,0.898,3.53,0,0.8,255,,,,,,0,0.0,0.0,0,madelda01,1994-1995,1995
Kirk McLean,28,VAN,40,,18.0,12.0,10.0,109,1140.0,1031.0,0.904,2.75,1,6.7,2374,,,,96.0,4.34,0,1.0,1.0,4,mcleaki01,1994-1995,1995
Jamie McLennan,23,NYI,21,,6.0,11.0,2.0,67,539.0,472.0,0.8759999999999999,3.39,0,1.7,1185,,,,125.0,-13.41,0,0.0,0.0,2,mclenja01,1994-1995,1995
Andy Moog,34,DAL,31,,10.0,12.0,7.0,72,846.0,774.0,0.915,2.44,2,5.9,1770,,,,86.0,12.11,0,1.0,1.0,14,moogan01,1994-1995,1995
Jason Muzzatti,24,CGY,1,,0.0,0.0,0.0,0,8.0,8.0,1.0,0.0,0,0.1,10,,,,,,0,0.0,0.0,0,muzzaja01,1994-1995,1995
Chris Osgood,22,DET,19,,14.0,5.0,0.0,41,496.0,455.0,0.917,2.26,1,3.5,1087,,,,83.0,8.31,0,0.0,0.0,2,osgooch01,1994-1995,1995
Felix Potvin,23,TOR,36,,15.0,13.0,7.0,104,1120.0,1016.0,0.907,2.91,0,6.9,2144,,,,93.0,7.35,0,0.0,0.0,4,potvife01,1994-1995,1995
Daren Puppa,29,TBL,36,,14.0,19.0,2.0,90,946.0,856.0,0.905,2.68,1,5.6,2013,,,,96.0,4.05,0,1.0,1.0,2,puppada01,1994-1995,1995
Bill Ranford,28,EDM,40,,15.0,20.0,3.0,133,1134.0,1001.0,0.883,3.62,2,4.4,2203,,,,118.0,-20.26,0,2.0,2.0,2,ranfobi01,1994-1995,1995
Jeff Reese,28,HAR,11,,2.0,5.0,1.0,26,234.0,208.0,0.889,3.27,0,1.0,477,,,,112.0,-2.74,0,0.0,0.0,0,reeseje01,1994-1995,1995
Damian Rhodes,25,TOR,13,,6.0,6.0,1.0,34,404.0,370.0,0.9159999999999999,2.69,0,2.8,760,,,,85.0,6.17,0,0.0,0.0,4,rhodeda01,1994-1995,1995
Mike Richter,28,NYR,35,,14.0,17.0,2.0,97,884.0,787.0,0.89,2.92,2,4.0,1993,,,,110.0,-9.11,0,0.0,0.0,2,richtmi01,1994-1995,1995
Vincent Riendeau,28,BOS,11,,3.0,6.0,1.0,27,221.0,194.0,0.878,2.86,0,0.7,565,,,,123.0,-5.03,0,0.0,0.0,2,riendvi01,1994-1995,1995
Dominic Roussel,24,PHI,19,,11.0,7.0,0.0,42,486.0,444.0,0.914,2.34,1,3.3,1075,,,,87.0,6.32,0,0.0,0.0,6,roussdo01,1994-1995,1995
Patrick Roy,29,MTL,43,,17.0,20.0,6.0,127,1357.0,1230.0,0.9059999999999999,2.97,1,8.3,2566,,,,94.0,7.91,0,1.0,1.0,20,roypa01,1994-1995,1995
Tommy Salo,23,NYI,6,,1.0,5.0,0.0,18,189.0,171.0,0.905,3.02,0,1.1,358,,,,,,0,1.0,1.0,0,saloto01,1994-1995,1995
Geoff Sarjeant,25,STL,4,,1.0,0.0,0.0,6,52.0,46.0,0.885,3.0,0,0.2,120,,,,,,0,1.0,1.0,2,sarjege01,1994-1995,1995
Mikhail Shtalenkov,29,MDA,18,,4.0,7.0,1.0,49,448.0,399.0,0.8909999999999999,3.63,0,2.1,810,,,,110.0,-4.46,0,0.0,0.0,2,shtalmi01,1994-1995,1995
Garth Snow,25,QUE,2,,1.0,1.0,0.0,11,63.0,52.0,0.825,5.54,0,-0.1,119,,,,,,0,0.0,0.0,0,snowga01,1994-1995,1995
Tommy Soderstrom,25,NYI,26,,8.0,12.0,3.0,70,717.0,647.0,0.902,3.11,1,4.1,1350,,,,98.0,1.28,0,0.0,0.0,2,soderto01,1994-1995,1995
Robb Stauber,27,BUF,6,,2.0,3.0,0.0,20,150.0,130.0,0.867,3.79,0,0.3,317,,,,,,0,0.0,0.0,0,staubro01,1994-1995,1995
Robb Stauber,27,LAK,1,,0.0,0.0,0.0,2,6.0,4.0,0.667,7.33,0,-0.1,16,,,,,,0,0.0,0.0,0,staubro01,1994-1995,1995
Jamie Storr,19,LAK,5,,1.0,3.0,1.0,17,152.0,135.0,0.888,3.87,0,0.7,263,,,,,,0,0.0,0.0,0,storrja01,1994-1995,1995
Rick Tabaracci,26,WSH,8,,1.0,3.0,2.0,16,147.0,131.0,0.8909999999999999,2.44,0,0.7,394,,,,,,0,1.0,1.0,2,tabarri01,1994-1995,1995
Rick Tabaracci,26,CGY,5,,2.0,0.0,1.0,5,93.0,88.0,0.946,1.48,0,0.9,202,,,,,,0,1.0,1.0,0,tabarri01,1994-1995,1995
Chris Terreri,30,NJD,15,,3.0,7.0,2.0,31,309.0,278.0,0.9,2.53,0,1.7,734,,,,101.0,-0.28,0,0.0,0.0,0,terrech01,1994-1995,1995
Jocelyn Thibault,20,QUE,18,,12.0,2.0,2.0,35,423.0,388.0,0.917,2.34,1,3.0,898,,,,83.0,7.05,0,0.0,0.0,0,thibajo01,1994-1995,1995
Mike Torchia,22,DAL,6,,3.0,2.0,1.0,18,172.0,154.0,0.895,3.3,0,0.9,327,,,,,,0,0.0,0.0,0,torchmi01,1994-1995,1995
Andrei Trefilov,25,CGY,6,,0.0,3.0,0.0,16,130.0,114.0,0.877,4.07,0,0.4,236,,,,,,0,0.0,0.0,0,trefian01,1994-1995,1995
Ron Tugnutt,27,MTL,7,,1.0,3.0,1.0,18,172.0,154.0,0.895,3.12,0,0.9,346,,,,,,0,0.0,0.0,0,tugnuro01,1994-1995,1995
John Vanbiesbrouck,31,FLA,37,,14.0,15.0,4.0,86,1000.0,914.0,0.914,2.47,4,6.8,2087,,,,87.0,13.42,0,1.0,1.0,6,vanbijo01,1994-1995,1995
Mike Vernon,31,DET,30,,19.0,6.0,4.0,76,710.0,634.0,0.893,2.52,1,3.4,1807,,,,108.0,-5.41,0,0.0,0.0,8,vernomi01,1994-1995,1995
Jimmy Waite,25,CHI,2,,1.0,1.0,0.0,5,51.0,46.0,0.902,2.53,0,0.3,119,,,,,,0,0.0,0.0,0,waiteji01,1994-1995,1995
Darcy Wakaluk,28,DAL,15,,4.0,8.0,0.0,40,341.0,301.0,0.883,3.18,2,1.3,754,,,,118.0,-6.1,0,0.0,0.0,4,wakalda01,1994-1995,1995
Kay Whitmore,27,VAN,11,,0.0,6.0,2.0,37,279.0,242.0,0.867,3.98,0,0.7,558,,,,133.0,-9.26,0,1.0,1.0,7,whitmka01,1994-1995,1995
Ken Wregget,30,PIT,38,,25.0,9.0,2.0,118,1219.0,1101.0,0.903,3.21,0,7.1,2208,,,,97.0,3.19,0,0.0,0.0,14,wreggke01,1994-1995,1995
Wendell Young,31,PIT,10,,3.0,6.0,0.0,27,255.0,228.0,0.894,3.26,0,1.3,497,,,,107.0,-1.65,0,0.0,0.0,2,youngwe01,1994-1995,1995
Tom Barrasso,28,PIT,44,,22.0,15.0,5.0,139,1304.0,1165.0,0.893,3.36,2,6.8,2482,,,,102.0,-2.17,0,1.0,1.0,42,barrato01,1993-1994,1994
Don Beaupre,32,WSH,53,,24.0,16.0,8.0,135,1122.0,987.0,0.88,2.84,2,4.5,2853,,,,115.0,-17.27,0,1.0,1.0,16,beaupdo01,1993-1994,1994
Stephane Beauregard,26,WIN,13,,0.0,4.0,1.0,34,211.0,177.0,0.8390000000000001,4.88,0,0.1,418,,,,,,0,0.0,0.0,0,beaurst01,1993-1994,1994
Ed Belfour,28,CHI,70,,37.0,24.0,6.0,178,1892.0,1714.0,0.9059999999999999,2.67,7,12.0,3998,,,,90.0,20.52,0,4.0,4.0,61,belfoed01,1993-1994,1994
Jean-Claude Bergeron,25,TBL,3,,1.0,1.0,1.0,7,69.0,62.0,0.899,3.13,0,0.4,134,,,,,,0,0.0,0.0,0,bergeje01,1993-1994,1994
Daniel Berthiaume,28,OTT,1,,0.0,0.0,0.0,2,2.0,0.0,0.0,184.62,0,-0.1,1,,,,,,0,0.0,0.0,0,berthda01,1993-1994,1994
Craig Billington,27,OTT,63,,11.0,41.0,4.0,254,1801.0,1547.0,0.8590000000000001,4.59,0,4.0,3319,,,,134.0,-65.03,0,0.0,0.0,8,billicr01,1993-1994,1994
John Blue,27,BOS,18,,5.0,8.0,3.0,47,407.0,360.0,0.885,2.99,0,1.8,944,,,,110.0,-4.29,0,0.0,0.0,7,bluejo01,1993-1994,1994
Fred Brathwaite,21,EDM,19,,3.0,10.0,3.0,58,523.0,465.0,0.889,3.54,0,2.5,982,,,,106.0,-3.12,0,0.0,0.0,0,brathfr01,1993-1994,1994
Martin Brodeur,21,NJD,47,,27.0,11.0,8.0,105,1238.0,1133.0,0.915,2.4,3,8.9,2625,,,,81.0,24.9,0,0.0,0.0,2,brodema01,1993-1994,1994
Sean Burke,27,HAR,47,,17.0,24.0,5.0,137,1458.0,1321.0,0.9059999999999999,2.99,2,9.3,2750,,,,90.0,15.98,0,0.0,0.0,16,burkese01,1993-1994,1994
Jon Casey,31,BOS,57,,30.0,15.0,9.0,153,1289.0,1136.0,0.8809999999999999,2.88,4,5.4,3192,,,,113.0,-17.75,0,2.0,2.0,14,caseyjo01,1993-1994,1994
Frederic Chabot,25,PHI,4,,0.0,1.0,1.0,5,40.0,35.0,0.875,4.26,0,0.1,70,,,,,,0,0.0,0.0,0,chabofr01,1993-1994,1994
Frederic Chabot,25,MTL,1,,0.0,1.0,0.0,5,24.0,19.0,0.792,5.0,0,-0.1,60,,,,,,0,0.0,0.0,0,chabofr01,1993-1994,1994
Tim Cheveldae,25,DET,30,,16.0,9.0,1.0,91,727.0,636.0,0.875,3.47,1,2.6,1572,,,,119.0,-14.72,0,1.0,1.0,0,cheveti01,1993-1994,1994
Tim Cheveldae,25,WIN,14,,5.0,8.0,1.0,52,485.0,433.0,0.893,3.96,1,2.5,788,,,,102.0,-1.11,0,0.0,0.0,2,cheveti01,1993-1994,1994
Jacques Cloutier,34,QUE,14,,3.0,2.0,1.0,24,232.0,208.0,0.897,3.03,0,1.3,475,,,,,,0,0.0,0.0,2,cloutja01,1993-1994,1994
Wayne Cowley,29,EDM,1,,0.0,1.0,0.0,3,35.0,32.0,0.914,3.15,0,0.2,57,,,,,,0,0.0,0.0,0,cowlewa01,1993-1994,1994
Byron Dafoe,22,WSH,5,,2.0,2.0,0.0,13,101.0,88.0,0.871,3.39,0,0.3,230,,,,,,0,0.0,0.0,0,dafoeby01,1993-1994,1994
Rob Dopson,26,PIT,2,,0.0,0.0,0.0,3,23.0,20.0,0.87,3.96,0,0.1,45,,,,,,0,0.0,0.0,0,dopsoro01,1993-1994,1994
Tom Draper,27,NYI,7,,1.0,3.0,0.0,16,118.0,102.0,0.8640000000000001,4.23,0,0.3,227,,,,,,0,0.0,0.0,0,drapeto01,1993-1994,1994
Bob Essensa,29,WIN,56,,19.0,30.0,6.0,201,1714.0,1513.0,0.883,3.85,1,7.4,3136,,,,112.0,-21.15,0,0.0,0.0,6,essenbo01,1993-1994,1994
Bob Essensa,29,DET,13,,4.0,7.0,2.0,34,337.0,303.0,0.899,2.62,1,1.9,778,,,,96.0,1.36,0,2.0,2.0,0,essenbo01,1993-1994,1994
Stephane Fiset,23,QUE,50,,20.0,25.0,4.0,158,1434.0,1276.0,0.89,3.39,2,7.1,2798,,,,105.0,-7.53,0,3.0,3.0,8,fisetst01,1993-1994,1994
Mark Fitzpatrick,25,FLA,28,,12.0,8.0,6.0,73,844.0,771.0,0.914,2.73,1,5.9,1603,,,,82.0,15.56,0,2.0,2.0,4,fitzpma01,1993-1994,1994
Grant Fuhr,31,BUF,32,,13.0,12.0,3.0,106,907.0,801.0,0.883,3.69,2,3.9,1726,,,,111.0,-10.83,0,4.0,4.0,16,fuhrgr01,1993-1994,1994
Mario Gosselin,30,HAR,7,,0.0,4.0,0.0,21,107.0,86.0,0.804,5.27,0,-0.3,239,,,,,,0,0.0,0.0,0,gossema01,1993-1994,1994
David Goverde,23,LAK,1,,0.0,1.0,0.0,7,37.0,30.0,0.8109999999999999,7.0,0,-0.1,60,,,,,,0,0.0,0.0,0,goverda01,1993-1994,1994
Jeff Hackett,25,CHI,22,,2.0,12.0,3.0,62,566.0,504.0,0.89,3.43,0,2.8,1084,,,,104.0,-2.61,0,1.0,1.0,2,hackeje01,1993-1994,1994
Dominik Hasek,29,BUF,58,,30.0,20.0,6.0,109,1552.0,1443.0,0.93,1.95,7,13.1,3358,,,,67.0,53.85,0,3.0,3.0,6,hasekdo01,1993-1994,1994
Glenn Healy,31,NYR,29,,10.0,12.0,2.0,69,567.0,498.0,0.878,3.03,2,2.2,1368,,,,116.0,-9.51,0,2.0,2.0,2,healygl01,1993-1994,1994
Guy Hebert,27,MDA,52,,20.0,27.0,3.0,141,1513.0,1372.0,0.907,2.83,2,9.7,2991,,,,89.0,17.76,0,0.0,0.0,2,hebergu01,1993-1994,1994
Ron Hextall,29,NYI,65,,27.0,26.0,6.0,184,1801.0,1617.0,0.898,3.08,5,10.2,3581,,,,97.0,4.97,0,3.0,3.0,52,hextaro01,1993-1994,1994
Jim Hrivnak,25,STL,23,,4.0,10.0,0.0,69,563.0,494.0,0.877,4.27,0,2.2,970,,,,117.0,-9.93,0,1.0,1.0,2,hrivnji01,1993-1994,1994
Kelly Hrudey,33,LAK,64,,22.0,31.0,7.0,228,2219.0,1991.0,0.897,3.68,1,12.4,3713,,,,98.0,4.83,0,1.0,1.0,6,hrudeke01,1993-1994,1994
Peter Ing,24,DET,3,,1.0,2.0,0.0,15,102.0,87.0,0.853,5.28,0,0.2,170,,,,,,0,0.0,0.0,0,ingpe01,1993-1994,1994
Arturs Irbe,26,SJS,74,,30.0,28.0,16.0,209,2064.0,1855.0,0.899,2.84,3,11.8,4412,,,,97.0,7.57,0,2.0,2.0,16,irbear01,1993-1994,1994
Pat Jablonski,26,TBL,15,,5.0,6.0,3.0,54,374.0,320.0,0.856,3.89,0,0.7,834,,,,138.0,-14.76,0,0.0,0.0,0,jablopa01,1993-1994,1994
Curtis Joseph,26,STL,71,,36.0,23.0,11.0,213,2382.0,2169.0,0.9109999999999999,3.1,1,16.1,4127,,,,85.0,36.94,0,3.0,3.0,4,josepcu01,1993-1994,1994
Trevor Kidd,21,CGY,31,,13.0,7.0,6.0,85,752.0,667.0,0.887,3.16,0,3.5,1614,,,,108.0,-6.09,0,4.0,4.0,4,kiddtr01,1993-1994,1994
Rick Knickle,33,LAK,4,,1.0,2.0,0.0,9,71.0,62.0,0.873,3.11,0,0.2,174,,,,,,0,0.0,0.0,0,knickri01,1993-1994,1994
Olaf Kolzig,23,WSH,7,,0.0,3.0,0.0,20,128.0,108.0,0.8440000000000001,5.37,0,0.1,224,,,,,,0,0.0,0.0,0,kolziol01,1993-1994,1994
Les Kuntar,24,MTL,6,,2.0,2.0,0.0,16,130.0,114.0,0.877,3.18,0,0.5,302,,,,,,0,0.0,0.0,2,kuntale01,1993-1994,1994
Mark LaForest,31,OTT,5,,0.0,2.0,0.0,17,96.0,79.0,0.823,5.59,0,-0.1,182,,,,,,0,0.0,0.0,0,laforma01,1993-1994,1994
Mike Lenarduzzi,21,HAR,1,,0.0,0.0,0.0,1,12.0,11.0,0.917,2.83,0,0.1,21,,,,,,0,0.0,0.0,0,lenarmi01,1993-1994,1994
Darrin Madeley,25,OTT,32,,3.0,18.0,5.0,115,868.0,753.0,0.868,4.36,0,2.6,1583,,,,126.0,-23.92,0,0.0,0.0,0,madelda01,1993-1994,1994
Kirk McLean,27,VAN,52,,23.0,26.0,3.0,156,1430.0,1274.0,0.8909999999999999,2.99,3,7.2,3128,,,,104.0,-5.95,0,4.0,4.0,2,mcleaki01,1993-1994,1994
Jamie McLennan,22,NYI,22,,8.0,7.0,6.0,61,639.0,578.0,0.905,2.84,0,4.0,1287,,,,91.0,6.05,0,1.0,1.0,6,mclenja01,1993-1994,1994
Andy Moog,33,DAL,55,,24.0,20.0,7.0,170,1604.0,1434.0,0.894,3.27,2,8.5,3121,,,,101.0,-1.7,0,1.0,1.0,16,moogan01,1993-1994,1994
Jason Muzzatti,23,CGY,1,,0.0,1.0,0.0,8,35.0,27.0,0.7709999999999999,8.0,0,-0.2,60,,,,,,0,0.0,0.0,0,muzzaja01,1993-1994,1994
Mike O'Neill,26,WIN,17,,0.0,9.0,1.0,51,382.0,331.0,0.866,4.14,0,1.1,738,,,,127.0,-10.92,0,0.0,0.0,0,oneilmi01,1993-1994,1994
Chris Osgood,21,DET,41,,23.0,8.0,5.0,105,999.0,894.0,0.895,2.86,2,5.4,2206,,,,100.0,-0.18,0,0.0,0.0,2,osgooch01,1993-1994,1994
Frank Pietrangelo,29,HAR,19,,5.0,11.0,1.0,59,473.0,414.0,0.875,3.6,0,1.7,984,,,,119.0,-9.37,0,0.0,0.0,2,pietrfr01,1993-1994,1994
Felix Potvin,22,TOR,66,,34.0,22.0,9.0,187,2010.0,1823.0,0.907,2.89,3,12.9,3883,,,,89.0,23.9,0,4.0,4.0,4,potvife01,1993-1994,1994
Daren Puppa,28,TBL,63,,22.0,33.0,6.0,165,1637.0,1472.0,0.899,2.71,4,9.4,3653,,,,96.0,6.77,0,1.0,1.0,2,puppada01,1993-1994,1994
Andre Racicot,24,MTL,11,,2.0,6.0,2.0,37,246.0,209.0,0.85,4.44,0,0.3,500,,,,,,0,0.0,0.0,0,racican01,1993-1994,1994
Bill Ranford,27,EDM,71,,22.0,34.0,11.0,236,2325.0,2089.0,0.898,3.48,1,13.2,4070,,,,97.0,7.96,0,2.0,2.0,2,ranfobi01,1993-1994,1994
Pokey Reddick,29,FLA,2,,0.0,1.0,0.0,8,45.0,37.0,0.8220000000000001,6.0,0,0.0,80,,,,,,0,0.0,0.0,0,reddipo01,1993-1994,1994
Jeff Reese,27,HAR,19,,5.0,9.0,3.0,56,524.0,468.0,0.893,3.09,1,2.7,1086,,,,102.0,-1.02,0,1.0,1.0,0,reeseje01,1993-1994,1994
Jeff Reese,27,CGY,1,,0.0,0.0,0.0,1,5.0,4.0,0.8,4.52,0,0.0,13,,,,,,0,0.0,0.0,0,reeseje01,1993-1994,1994
Damian Rhodes,24,TOR,22,,9.0,7.0,3.0,53,541.0,488.0,0.902,2.62,0,3.2,1213,,,,93.0,3.77,0,0.0,0.0,2,rhodeda01,1993-1994,1994
Mike Richter,27,NYR,68,,42.0,12.0,6.0,159,1758.0,1599.0,0.91,2.57,5,11.7,3710,,,,86.0,25.46,0,0.0,0.0,2,richtmi01,1993-1994,1994
Vincent Riendeau,27,BOS,18,,7.0,6.0,1.0,50,415.0,365.0,0.88,3.07,1,1.7,976,,,,115.0,-6.46,0,1.0,1.0,0,riendvi01,1993-1994,1994
Vincent Riendeau,27,DET,8,,2.0,4.0,0.0,23,131.0,108.0,0.8240000000000001,4.0,0,-0.1,345,,,,,,0,0.0,0.0,0,riendvi01,1993-1994,1994
