pid,Player,info
mccabbr01,Bryan McCabe,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-2,\xa0220lb\xa0(188cm,\xa099kg) ', ' Born:  June 8,\xa01975   in\xa0St.\xa0Catharines,\xa0Ontario  ca ', 'Draft: NY Islanders, 2nd round (40th\xa0overall), 1993\xa0NHL\xa0Entry ', 'Amateur Teams: Brandon\xa0Wheat\xa0Kings, Medicine\xa0Hat\xa0Tigers, Spokane\xa0Chiefs ']"
mccabja01,Jake McCabe,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0210lb\xa0(185cm,\xa095kg) ', 'Team: Buffalo Sabres', ' Born:  October 12,\xa01993   in\xa0Eau\xa0Claire,\xa0Wisconsin  us ', 'Draft: Buffalo, 2nd round (44th\xa0overall), 2012\xa0NHL\xa0Entry ', 'Amateur Teams: Wisconsin ', 'Current salary: $2,800,000', 'Current cap hit: $2,850,000', 'Pronunciation: \\JAYK muh-KAYB\\', 'Twitter:\n@McCabe19']"
mccabst01,Stan McCabe,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-6,\xa0165lb\xa0(168cm,\xa074kg) ', ' Born:  June 16,\xa01908   in\xa0Ottawa,\xa0Ontario  ca ', 'Died: June\xa02,\xa01958  ']"
mccafbe01,Bert McCaffrey,"['Position: RW/D\xa0•\xa0    Shoots: Right\n', '5-10,\xa0180lb\xa0(178cm,\xa081kg) ', ' Born:  April 12,\xa01893   in\xa0Chesley,\xa0Ontario  ca ', 'Died: April\xa015,\xa01955  ']"
mccahjo01,John McCahill,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-1,\xa0215lb\xa0(185cm,\xa097kg) ', ' Born:  December 2,\xa01955   in\xa0Sarnia,\xa0Ontario  ca ', 'Amateur Teams: Michigan ']"
mccaido01,Doug McCaig,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-0,\xa0190lb\xa0(183cm,\xa086kg) ', ' Born:  February 24,\xa01919   in\xa0Guelph,\xa0Ontario  ca ', 'Died: June\xa06,\xa01982  ']"
mccaldu01,Dunc McCallum,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-1,\xa0193lb\xa0(185cm,\xa087kg) ', ' Born:  March 29,\xa01940   in\xa0Flin\xa0Flon,\xa0Manitoba  ca ', 'Died: March\xa031,\xa01983  ']"
mccaled01,Eddie McCalmon,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-8,\xa0170lb\xa0(173cm,\xa077kg) ', ' Born:  May 30,\xa01902   in\xa0Varney,\xa0Ontario  ca ', 'Died: April\xa023,\xa01987  ']"
mccanja01,Jared McCann,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-1,\xa0185lb\xa0(185cm,\xa083kg) ', 'Team: Pittsburgh Penguins', ' Born:  May 31,\xa01996   in\xa0Stratford,\xa0Ontario  ca ', 'Draft: Vancouver, 1st round (24th\xa0overall), 2014\xa0NHL\xa0Entry ', 'Amateur Teams: Sault\xa0Ste.\xa0Marie\xa0Greyhounds ', 'Current salary: $2,500,000', 'Current cap hit: $2,940,000', 'Pronunciation: \\JAIR-uhd muh-KAN\\', 'Twitter:\n@jaredmccann19']"
mccanri01,Rick McCann,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-9,\xa0178lb\xa0(175cm,\xa080kg) ', ' Born:  May 27,\xa01944   in\xa0Hamilton,\xa0Ontario  ca ']"
mccarjo02,John McCarron,"['Position: RW\n', ' Born:  April 16,\xa01992   ', 'Draft: Edmonton, 6th round (153rd\xa0overall), 2012\xa0NHL\xa0Entry ']"
mccarmi01,Michael McCarron,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-6,\xa0232lb\xa0(198cm,\xa0105kg) ', ' Born:  March 7,\xa01995   in\xa0Grosse\xa0Pointe,\xa0Michigan  us ', 'Draft: Montreal, 1st round (25th\xa0overall), 2013\xa0NHL\xa0Entry ', 'Amateur Teams: London\xa0Knights, Oshawa\xa0Generals ', 'Pronunciation: \\MIGH-kuhl muh-KAIR-uhn\\']"
mccarja01,Jack McCartan,"['Position: G\xa0•\xa0    Shoots: Left\n', '6-1,\xa0195lb\xa0(185cm,\xa088kg) ', ' Born:  August 5,\xa01935   in\xa0St.\xa0Paul,\xa0Minnesota  us ', 'Amateur Teams: Minnesota ', 'As Coach: 2\xa0Yrs, 2‑1‑0,\xa04\xa0Pts. (Full\xa0Record) ']"
mccarca01,Case McCarthy,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-1,\xa0198lb\xa0(185cm,\xa089kg) ', ' Born:  January 9,\xa02001   in\xa0Troy,\xa0United\xa0States  us ', 'Draft: New Jersey, 4th round (118th\xa0overall), 2019\xa0NHL\xa0Entry ']"
mccarda01,Dan McCarthy,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-9,\xa0185lb\xa0(175cm,\xa083kg) ', ' Born:  April 7,\xa01958   in\xa0St.\xa0Marys,\xa0Ontario  ca ', 'Draft: NY Rangers, 15th round (223rd\xa0overall), 1978\xa0NHL\xa0Amateur ', 'Amateur Teams: Sudbury\xa0Wolves ']"
mccarjo01,John McCarthy,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-1,\xa0195lb\xa0(185cm,\xa088kg) ', ' Born:  August 9,\xa01986   in\xa0Boston,\xa0Massachusetts  us ', 'Draft: San Jose, 7th round (202nd\xa0overall), 2006\xa0NHL\xa0Entry ', 'Amateur Teams: Boston\xa0University ', 'Pronunciation: \\JAWN muh-KAHR-thee\\']"
mccarke01,Kevin McCarthy,"['Position: D\xa0•\xa0    Shoots: Right\n', '5-11,\xa0195lb\xa0(180cm,\xa088kg) ', ' Born:  July 14,\xa01957   in\xa0Winnipeg,\xa0Manitoba  ca ', 'Draft: Philadelphia, 1st round (17th\xa0overall), 1977\xa0NHL\xa0Amateur ', 'Amateur Teams: Winnipeg\xa0Clubs, Whitby\xa0Mohawks ']"
mccarsa01,Sandy McCarthy,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-3,\xa0222lb\xa0(190cm,\xa0100kg) ', ' Born:  June 15,\xa01972   in\xa0Toronto,\xa0Ontario  ca ', 'Draft: Calgary, 3rd round (52nd\xa0overall), 1991\xa0NHL\xa0Entry ', 'Amateur Teams: Laval\xa0Titan ']"
mccarst01,Steve McCarthy,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0210lb\xa0(185cm,\xa095kg) ', ' Born:  February 3,\xa01981   in\xa0Trail,\xa0British Columbia  ca ', 'Draft: Chicago, 1st round (23rd\xa0overall), 1999\xa0NHL\xa0Entry ', 'Amateur Teams: Edmonton\xa0Ice, Kootenay\xa0Ice ']"
mccarth01,Thomas McCarthy,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-11,\xa0165lb\xa0(180cm,\xa074kg) ', "" Born:  April 12,\xa01893   in\xa0St.\xa0Peter's,\xa0Nova Scotia  ca ""]"
mccarto01,Tom McCarthy,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-1,\xa0191lb\xa0(185cm,\xa086kg) ', ' Born:  September 15,\xa01934   in\xa0Toronto,\xa0Ontario  ca ', 'Amateur Teams: Guelph\xa0Biltmores, Kingston\xa0Canadians, Oshawa\xa0Generals, Toronto\xa0Marlboros ']"
mccarto02,Tom McCarthy,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-2,\xa0200lb\xa0(188cm,\xa090kg) ', ' Born:  July 31,\xa01960   in\xa0Toronto,\xa0Ontario  ca ', 'Draft: Minnesota, 1st round (10th\xa0overall), 1979\xa0NHL\xa0Entry ']"
mccarbe01,Ben McCartney,"['Position: LW\n', '5-11,\xa0182lb\xa0(180cm,\xa082kg) ', ' Born:  July 13,\xa02001   in\xa0Canada  ca ', 'Draft: Arizona, 7th round (204th\xa0overall), 2020\xa0NHL\xa0Entry ', 'Amateur Teams: Brandon\xa0Wheat\xa0Kings ']"
mccarwa01,Walt McCartney,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-10,\xa0160lb\xa0(178cm,\xa072kg) ', ' Born:  April 26,\xa01911   in\xa0Regina,\xa0Saskatchewan  ca ']"
mccarda02,Darren McCarty,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-1,\xa0210lb\xa0(185cm,\xa095kg) ', ' Born:  April 1,\xa01972   in\xa0Burnaby,\xa0British Columbia  ca ', 'Draft: Detroit, 2nd round (46th\xa0overall), 1992\xa0NHL\xa0Entry ', 'Amateur Teams: Belleville\xa0Bulls ']"
mccaste01,Ted McCaskill,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-1,\xa0195lb\xa0(185cm,\xa088kg) ', ' Born:  October 29,\xa01936   in\xa0Kapuskasing,\xa0Ontario  ca ', 'Died: March\xa03,\xa02016  ', 'Amateur Teams: Kitchener\xa0Canucks ', 'As Coach: 1\xa0Yr, 20‑39‑0,\xa040\xa0Pts. (Full\xa0Record) ']"
mccaual01,Alyn McCauley,"['Position: C\xa0•\xa0    Shoots: Left\n', '5-11,\xa0200lb\xa0(180cm,\xa090kg) ', ' Born:  May 29,\xa01977   in\xa0Brockville,\xa0Ontario  ca ', 'Draft: New Jersey, 4th round (79th\xa0overall), 1995\xa0NHL\xa0Entry ', ""Amateur Teams: Ottawa\xa067's ""]"
mcclaro01,Rob McClanahan,"['Position: C\xa0•\xa0    Shoots: Right\n', '5-10,\xa0180lb\xa0(178cm,\xa081kg) ', ' Born:  January 9,\xa01958   in\xa0St.\xa0Paul,\xa0Minnesota  us ', 'Draft: Buffalo, 3rd round (49th\xa0overall), 1978\xa0NHL\xa0Amateur ', 'Amateur Teams: Minnesota ']"
mccletr01,Trent McCleary,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-0,\xa0182lb\xa0(183cm,\xa082kg) ', ' Born:  September 8,\xa01972   in\xa0Swift\xa0Current,\xa0Saskatchewan  ca ', 'Amateur Teams: Swift\xa0Current\xa0Broncos ']"
mcclest01,Steve McClellan,"['Position: D\n', ' Born:  April 22,\xa01985   ', 'Draft: Colorado, 9th round (281st\xa0overall), 2004\xa0NHL\xa0Entry ']"
mccleke01,Kevin McClelland,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-2,\xa0205lb\xa0(188cm,\xa092kg) ', ' Born:  July 4,\xa01962   in\xa0Oshawa,\xa0Ontario  ca ', 'Draft: Hartford, 4th round (71st\xa0overall), 1980\xa0NHL\xa0Entry ', 'Amateur Teams: Niagara\xa0Falls\xa0Flyers ']"
mccleja01,Jay McClement,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-1,\xa0205lb\xa0(185cm,\xa092kg) ', ' Born:  March 2,\xa01983   in\xa0Kingston,\xa0Ontario  ca ', 'Draft: St. Louis, 2nd round (57th\xa0overall), 2001\xa0NHL\xa0Entry ', 'Amateur Teams: Brampton\xa0Battalion ', 'Pronunciation: \\JAY muh-KLEHM-ehnt\\']"
mccleco01,Connor McClennon,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-7,\xa0163lb\xa0(170cm,\xa073kg) ', ' Born:  June 25,\xa02002   in\xa0Wainwright,\xa0Alberta  ca ', 'Draft: Philadelphia, 6th round (178th\xa0overall), 2020\xa0NHL\xa0Entry ', 'Amateur Teams: Winnipeg\xa0Ice ']"
mccolsh01,Shane McColgan,"['Position: RW\n', ' Born:  January 1,\xa01993   ', 'Draft: NY Rangers, 5th round (134th\xa0overall), 2011\xa0NHL\xa0Entry ']"
mccolma01,Matthew McCollem,"['Position: LW\n', ' Born:  May 6,\xa01988   ', 'Draft: St. Louis, 6th round (154th\xa0overall), 2006\xa0NHL\xa0Entry ']"
mccolth01,Thomas McCollum,"['Position: G\xa0•\xa0    Catches: Left\n', '6-2,\xa0215lb\xa0(188cm,\xa097kg) ', ' Born:  December 7,\xa01989   in\xa0Amherst,\xa0New York  us ', 'Draft: Detroit, 1st round (30th\xa0overall), 2008\xa0NHL\xa0Entry ', 'Amateur Teams: Brampton\xa0Battalion, Guelph\xa0Storm ']"
mcconbr01,Brian McConnell,"['Position: C\n', ' Born:  February 1,\xa01983   ', 'Draft: Calgary, 2nd round (39th\xa0overall), 2002\xa0NHL\xa0Entry ']"
mccoofr01,Frank McCool,"['Position: G\xa0•\xa0    Catches: Left\n', '6-0,\xa0170lb\xa0(183cm,\xa077kg) ', ' Born:  October 27,\xa01918   in\xa0Calgary,\xa0Alberta  ca ', 'Died: May\xa020,\xa01973  ', 'Amateur Teams: Gonzaga ']"
mccorbo01,Bob McCord,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-1,\xa0202lb\xa0(185cm,\xa091kg) ', ' Born:  March 30,\xa01934   in\xa0Matheson,\xa0Ontario  ca ', 'Died: October\xa021,\xa02016  ', 'Amateur Teams: Kitchener-Waterloo\xa0Greenshirts ']"
mccorde01,Dennis McCord,"['Position: D\xa0•\xa0    Shoots: Left\n', '5-10,\xa0190lb\xa0(178cm,\xa086kg) ', ' Born:  July 28,\xa01952   in\xa0Chatham,\xa0Ontario  ca ', 'Died: February\xa07,\xa02005  ', 'Draft: Vancouver, 8th round (115th\xa0overall), 1972\xa0NHL\xa0Amateur ', 'Amateur Teams: Kitchener\xa0Rangers, London\xa0Knights, Toronto\xa0Marlboros ']"
mccorjo01,John McCormack,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-0,\xa0185lb\xa0(183cm,\xa083kg) ', ' Born:  August 2,\xa01925   in\xa0Edmonton,\xa0Alberta  ca ', 'Died: February\xa022,\xa02017  ']"
mccorco01,Cody McCormick,"['Position: C/RW\xa0•\xa0    Shoots: Right\n', '6-2,\xa0222lb\xa0(188cm,\xa0100kg) ', ' Born:  April 18,\xa01983   in\xa0London,\xa0Ontario  ca ', 'Draft: Colorado, 5th round (144th\xa0overall), 2001\xa0NHL\xa0Entry ', 'Amateur Teams: Belleville\xa0Bulls ', 'Pronunciation: \\muh-KOHR-mihk\\', 'Twitter:\n@cmccormick08']"
mccorma01,Max McCormick,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-0,\xa0183lb\xa0(183cm,\xa083kg) ', 'Team: Carolina Hurricanes', ' Born:  May 1,\xa01992   in\xa0De\xa0Pere,\xa0Wisconsin  us ', 'Draft: Ottawa, 6th round (171st\xa0overall), 2011\xa0NHL\xa0Entry ', 'Amateur Teams: Ohio\xa0State ', 'Pronunciation: \\MAX muh-KOHR-mihk\\']"
mccossh01,Shawn McCosh,"['Position: C\xa0•\xa0    Shoots: Right\n', '6-0,\xa0197lb\xa0(183cm,\xa089kg) ', ' Born:  June 5,\xa01969   in\xa0Oshawa,\xa0Ontario  ca ', 'Draft: Detroit, 5th round (95th\xa0overall), 1989\xa0NHL\xa0Entry ', 'Amateur Teams: Hamilton\xa0Dukes, Hamilton\xa0Steelhawks, Niagara\xa0Falls\xa0Thunder ']"
mccosia01,Ian McCoshen,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-3,\xa0218lb\xa0(190cm,\xa098kg) ', ' Born:  August 5,\xa01995   in\xa0Anaheim,\xa0California  us ', 'Draft: Florida, 2nd round (31st\xa0overall), 2013\xa0NHL\xa0Entry ', 'Amateur Teams: Boston\xa0College ', 'Pronunciation: \\EE-uhn muh-KAH-shuhn\\']"
mccouda01,Dale McCourt,"['Position: C\xa0•\xa0    Shoots: Right\n', '5-10,\xa0180lb\xa0(178cm,\xa081kg) ', ' Born:  January 26,\xa01957   in\xa0Falconbridge,\xa0Ontario  ca ', 'Draft: Detroit, 1st round (1st\xa0overall), 1977\xa0NHL\xa0Amateur ', 'Amateur Teams: Hamilton\xa0Fincups, Hamilton\xa0Red\xa0Wings, St.\xa0Catharines\xa0Fincups, Sudbury\xa0Wolves ']"
mccraju01,Justin McCrae,"['Position: C\n', ' Born:  October 30,\xa01988   ', 'Draft: Carolina, 4th round (102nd\xa0overall), 2007\xa0NHL\xa0Entry ']"
mccrebi01,Bill McCreary,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-10,\xa0172lb\xa0(178cm,\xa078kg) ', ' Born:  December 2,\xa01934   in\xa0Sundridge,\xa0Ontario  ca ', 'Died: November\xa025,\xa02019  ', 'As Coach: 3\xa0Yrs, 23‑59‑15,\xa061\xa0Pts. (Full\xa0Record) ', 'Relatives: Brother\xa0Keith\xa0McCreary; Son\xa0Bill\xa0McCreary ']"
mccrebi02,Bill McCreary,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-0,\xa0190lb\xa0(183cm,\xa086kg) ', ' Born:  April 15,\xa01960   in\xa0Springfield,\xa0Massachusetts  us ', 'Draft: Toronto, 6th round (114th\xa0overall), 1979\xa0NHL\xa0Entry ', 'Amateur Teams: Colgate, Guelph\xa0Biltmores ', 'Relatives: Cousin\xa0Bob\xa0Attwell; Father\xa0Bill\xa0McCreary ']"
mccreke01,Keith McCreary,"['Position: RW\xa0•\xa0    Shoots: Left\n', '5-10,\xa0180lb\xa0(178cm,\xa081kg) ', ' Born:  June 19,\xa01940   in\xa0Sundridge,\xa0Ontario  ca ', 'Died: December\xa09,\xa02003  ', 'Amateur Teams: Peterborough\xa0Petes ', 'Relatives: Brother\xa0Bill\xa0McCreary ']"
mccrejo01,John McCreedy,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-9,\xa0160lb\xa0(175cm,\xa072kg) ', ' Born:  March 23,\xa01911   in\xa0Winnipeg,\xa0Manitoba  ca ', 'Died: December\xa07,\xa01979  ']"
mccribr01,Brad McCrimmon,"['Position: D\xa0•\xa0    Shoots: Left\n', '5-11,\xa0197lb\xa0(180cm,\xa089kg) ', ' Born:  March 29,\xa01959   in\xa0Dodsland,\xa0Saskatchewan  ca ', 'Died: September\xa07,\xa02011  ', 'Draft: Boston, 1st round (15th\xa0overall), 1979\xa0NHL\xa0Entry ', 'Amateur Teams: Brandon\xa0Wheat\xa0Kings ']"
mccriji01,Jim McCrimmon,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-1,\xa0210lb\xa0(185cm,\xa095kg) ', ' Born:  May 29,\xa01953   in\xa0Ponoka,\xa0Alberta  ca ', 'Draft: Los Angeles, 4th round (54th\xa0overall), 1973\xa0NHL\xa0Amateur ', 'Amateur Teams: Medicine\xa0Hat\xa0Tigers ']"
mcculbo01,Bob McCulley,"['Position: RW/D\xa0•\xa0    Shoots: Right\n', '6-2,\xa0210lb\xa0(188cm,\xa095kg) ', ' Born:  February 8,\xa01912   in\xa0Stratford,\xa0Ontario  ca ', 'Died: August\xa015,\xa01993  ']"
mcculdo01,Don McCulloch,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-2,\xa0190lb\xa0(188cm,\xa086kg) ', ' Born:  March 23,\xa01951   in\xa0Little\xa0Current,\xa0Ontario  ca ', 'Amateur Teams: Niagara\xa0Falls\xa0Flyers, St.\xa0Catharines\xa0Black\xa0Hawks ']"
mcculsc01,Scott McCulloch,"['Position: LW\n', ' Born:  March 10,\xa01986   ', 'Draft: Chicago, 6th round (165th\xa0overall), 2004\xa0NHL\xa0Entry ']"
mccurdu01,Duke McCurry,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-8,\xa0160lb\xa0(173cm,\xa072kg) ', ' Born:  June 13,\xa01900   in\xa0Toronto,\xa0Ontario  ca ', 'Died: November\xa08,\xa01965  ']"
mccutbr01,Brian McCutcheon,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-10,\xa0180lb\xa0(178cm,\xa081kg) ', ' Born:  August 3,\xa01949   in\xa0Toronto,\xa0Ontario  ca ', 'Amateur Teams: Cornell ']"
mccutda01,Darwin McCutcheon,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-4,\xa0190lb\xa0(193cm,\xa086kg) ', ' Born:  April 19,\xa01962   in\xa0Listowel,\xa0Ontario  ca ', 'Draft: Toronto, 9th round (179th\xa0overall), 1980\xa0NHL\xa0Entry ', 'Amateur Teams: Kitchener\xa0Rangers, Toronto\xa0Marlboros, Windsor\xa0Spitfires ']"
mccutma01,Mark McCutcheon,"['Position: C\n', ' Born:  May 21,\xa01984   ', 'Draft: Colorado, 5th round (146th\xa0overall), 2003\xa0NHL\xa0Entry ']"
mcdavco01,Connor McDavid,"['Position: C\xa0•\xa0    Shoots: Left\n', '6-1,\xa0193lb\xa0(185cm,\xa087kg) ', 'Team: Edmonton Oilers', ' Born:  January 13,\xa01997   in\xa0Richmond\xa0Hill,\xa0Ontario  ca ', 'Draft: Edmonton, 1st round (1st\xa0overall), 2015\xa0NHL\xa0Entry ', 'Amateur Teams: Erie\xa0Otters ', 'Current salary: $14,000,000', 'Current cap hit: $12,500,000', 'Pronunciation: \\KAW-nuhr muhk-DAY-vihd\\', 'Twitter:\n@cmcdavid97']"
mcdilje01,Jeff McDill,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-11,\xa0190lb\xa0(180cm,\xa086kg) ', ' Born:  March 16,\xa01956   in\xa0Thunder\xa0Bay,\xa0Ontario  ca ', 'Died: November\xa03,\xa02012  ', 'Draft: Chicago, 2nd round (27th\xa0overall), 1976\xa0NHL\xa0Amateur ', 'Amateur Teams: Flin\xa0Flon\xa0Bombers, Victoria\xa0Cougars ']"
mcdonbi01,Bill McDonagh,"['Position: LW\xa0•\xa0    Shoots: Left\n', '5-9,\xa0150lb\xa0(175cm,\xa068kg) ', ' Born:  April 30,\xa01928   in\xa0Rouyn,\xa0Quebec  ca ', 'Amateur Teams: New\xa0Brunswick ']"
mcdonry01,Ryan McDonagh,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0215lb\xa0(185cm,\xa097kg) ', 'Team: Tampa Bay Lightning', ' Born:  June 13,\xa01989   in\xa0St.\xa0Paul,\xa0Minnesota  us ', 'Draft: Montreal, 1st round (12th\xa0overall), 2007\xa0NHL\xa0Entry ', 'Amateur Teams: Wisconsin ', 'Current salary: $5,460,000', 'Current cap hit: $6,750,000', 'Pronunciation: \\RIGH-uhn muhk-DUHN-uh\\', 'Twitter:\n@RMcDonagh27']"
mcdonab01,Ab McDonald,"['Position: LW\xa0•\xa0    Shoots: Left\n', '6-3,\xa0192lb\xa0(190cm,\xa087kg) ', ' Born:  February 18,\xa01936   in\xa0Winnipeg,\xa0Manitoba  ca ', 'Died: September\xa05,\xa02018  ', 'Amateur Teams: St.\xa0Catharines\xa0Teepees ']"
mcdonan01,Andy McDonald,"['Position: LW/C\xa0•\xa0    Shoots: Left\n', '5-10,\xa0175lb\xa0(178cm,\xa079kg) ', ' Born:  August 25,\xa01977   in\xa0Strathroy,\xa0Ontario  ca ', 'Amateur Teams: Colgate ', 'Twitter:\n@10_AMac']"
mcdonbr01,Brian McDonald,"['Position: C\xa0•\xa0    Shoots: Right\n', '5-11,\xa0190lb\xa0(180cm,\xa086kg) ', ' Born:  March 23,\xa01945   in\xa0Toronto,\xa0Ontario  ca ', 'Amateur Teams: St.\xa0Catharines\xa0Black\xa0Hawks ']"
mcdonbu01,Bucko McDonald,"['Position: D\xa0•\xa0    Shoots: Left\n', '5-10,\xa0205lb\xa0(178cm,\xa092kg) ', ' Born:  October 31,\xa01914   in\xa0Fergus,\xa0Ontario  ca ', 'Died: July\xa021,\xa01991  ']"
mcdonbu02,Butch McDonald,"['Position: LW/C\xa0•\xa0    Shoots: Left\n', '6-0,\xa0185lb\xa0(183cm,\xa083kg) ', ' Born:  November 21,\xa01916   in\xa0Moose\xa0Jaw,\xa0Saskatchewan  ca ', 'Died: January\xa08,\xa02006  ']"
mcdonco01,Colin McDonald,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-2,\xa0219lb\xa0(188cm,\xa099kg) ', ' Born:  September 30,\xa01984   in\xa0New\xa0Haven,\xa0Connecticut  us ', 'Draft: Edmonton, 2nd round (51st\xa0overall), 2003\xa0NHL\xa0Entry ', 'Amateur Teams: Providence ', 'Pronunciation: \\KAW-lihn muhk-DAWN-uhld\\', 'Twitter:\n@ColinMcDonald13']"
mcdonge01,Gerry McDonald,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-3,\xa0190lb\xa0(190cm,\xa086kg) ', ' Born:  March 18,\xa01958   in\xa0Weymouth,\xa0Massachusetts  us ', 'Amateur Teams: Massachusetts\xa0College\xa0of\xa0Liberal\xa0Arts ']"
mcdonja01,Jack McDonald,"['Position: LW\n', ' Born:  February 28,\xa01887   in\xa0Quebec\xa0City,\xa0Quebec  ca ', 'Died: January\xa024,\xa01958  ']"
mcdonja02,Jack McDonald,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-11,\xa0205lb\xa0(180cm,\xa092kg) ', ' Born:  November 24,\xa01921   in\xa0Swan\xa0River,\xa0Manitoba  ca ', 'Died: January\xa024,\xa01958  ']"
mcdonla01,Lanny McDonald,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-0,\xa0185lb\xa0(183cm,\xa083kg) ', ' Born:  February 16,\xa01953   in\xa0Hanna,\xa0Alberta  ca ', 'Draft: Toronto, 1st round (4th\xa0overall), 1973\xa0NHL\xa0Amateur ', 'Amateur Teams: Calgary\xa0Centennials, Medicine\xa0Hat\xa0Tigers ', 'Hall of Fame: Inducted as Player\xa01992 (Full\xa0List)']"
mcdonma01,Mason McDonald,"['Position: G\n', '6-4,\xa0178lb\xa0(193cm,\xa080kg) ', ' Born:  April 23,\xa01996   in\xa0Halifax,\xa0Nova Scotia  ca ', 'Draft: Calgary, 2nd round (34th\xa0overall), 2014\xa0NHL\xa0Entry ', 'Pronunciation: \\MAY-suhn muhk-DAWN-uhld\\']"
mcdonro01,Robert McDonald,"['Position: RW\xa0•\xa0    Shoots: Left\n', '5-10,\xa0170lb\xa0(178cm,\xa077kg) ', ' Born:  January 4,\xa01923   in\xa0Toronto,\xa0Ontario  ca ', 'Died: October\xa029,\xa01977  ']"
mcdonte01,Terry McDonald,"['Position: D\xa0•\xa0    Shoots: Left\n', '6-1,\xa0180lb\xa0(185cm,\xa081kg) ', ' Born:  January 1,\xa01956   in\xa0Coquitlam,\xa0British Columbia  ca ', 'Draft: Kansas City, 5th round (74th\xa0overall), 1975\xa0NHL\xa0Amateur, Chicago, 5th round (81st\xa0overall), 1976\xa0NHL\xa0Amateur ', 'Amateur Teams: Kamloops\xa0Chiefs, Vancouver\xa0Nats ']"
mcdonke01,Kent McDonell,"['Position: RW\xa0•\xa0    Shoots: Right\n', '6-2,\xa0205lb\xa0(188cm,\xa092kg) ', ' Born:  March 1,\xa01979   in\xa0Williamstown,\xa0Ontario  ca ', 'Draft: Carolina, 9th round (225th\xa0overall), 1997\xa0NHL\xa0Entry, Detroit, 6th round (181st\xa0overall), 1999\xa0NHL\xa0Entry\xa0(Re-entry) ', 'Amateur Teams: Guelph\xa0Storm ']"
mcdonde01,Declan McDonnell,"['Position: RW\xa0•\xa0    Shoots: Right\n', '5-9,\xa0174lb\xa0(175cm,\xa078kg) ', ' Born:  February 25,\xa02002   in\xa0Buffalo,\xa0New York  us ', 'Draft: Tampa Bay, 7th round (217th\xa0overall), 2020\xa0NHL\xa0Entry ', 'Amateur Teams: Kitchener\xa0Rangers ']"
mcdonjo01,Joe McDonnell,"['Position: D\xa0•\xa0    Shoots: Right\n', '6-2,\xa0200lb\xa0(188cm,\xa090kg) ', ' Born:  May 11,\xa01961   in\xa0Kitchener,\xa0Ontario  ca ', 'Amateur Teams: Kitchener\xa0Rangers ']"
mcdonmo01,Moylan McDonnell,"['Position: D\xa0•\xa0    Shoots: Right\n', '5-9,\xa0145lb\xa0(175cm,\xa065kg) ', ' Born:  August 27,\xa01889   in\xa0Stony\xa0Mountain,\xa0Manitoba  ca ', 'Died: January\xa022,\xa01969  ']"
